product_id,product_category,base_price,competitor_price,demand_level,inventory_level,customer_traffic,time_of_day,day_of_week,season,is_peak,discount_pct,units_sold,revenue,optimal_price
PROD-00677,Sports,298.14,282.22,30.0,230.0,199.0,Morning,Monday,Spring,0,10.38,21,8518.23,405.63
PROD-00678,Electronics,641.22,654.98,83.0,76.0,704.0,Afternoon,Friday,Summer,1,33.09,55,68483.25,1245.15
PROD-00679,Sports,353.75,330.21,27.0,292.0,3354.0,Afternoon,Friday,Summer,1,17.75,22,12157.42,552.61
PROD-00680,Beauty,83.84,72.61,31.0,357.0,4514.0,Evening,Wednesday,Autumn,1,12.75,25,3270.0,130.8
PROD-00681,Books,45.96,49.24,88.0,264.0,685.0,Afternoon,Tuesday,Summer,1,14.15,59,4442.7,75.3
PROD-00682,Electronics,1020.51,919.78,37.0,436.0,2756.0,Morning,Monday,Winter,1,15.81,34,48467.34,1425.51
PROD-00683,Beauty,114.91,112.35,71.0,497.0,2509.0,Morning,Saturday,Summer,1,30.37,45,7798.5,173.3
PROD-00684,Beauty,50.3,50.1,9.0,452.0,1461.0,Evening,Monday,Winter,1,33.68,8,486.56,60.82
PROD-00685,Fashion,47.1,42.65,63.0,47.0,3176.0,Afternoon,Friday,Winter,1,29.55,37,3631.55,98.15
PROD-00686,Books,18.11,15.91,87.0,440.0,4395.0,Evening,Saturday,Spring,1,29.46,62,1846.36,29.78
PROD-00687,Home & Kitchen,266.35,254.21,72.0,167.0,1234.0,Night,Wednesday,Winter,1,6.97,57,24473.52,429.36
PROD-00688,Sports,214.48,243.58,60.0,226.0,319.0,Afternoon,Tuesday,Winter,1,9.4,43,15723.81,365.67
PROD-00689,Home & Kitchen,303.84,314.34,85.0,206.0,1827.0,Evening,Saturday,Spring,1,20.86,46,25417.3,552.55
PROD-00690,Books,26.73,25.78,33.0,142.0,1604.0,Night,Friday,Summer,1,22.96,20,896.4,44.82
PROD-00691,Beauty,120.16,103.54,40.0,438.0,3649.0,Morning,Monday,Winter,1,7.09,31,5291.08,170.68
PROD-00692,Books,55.22,56.88,11.0,319.0,2707.0,Evening,Friday,Winter,1,26.12,9,718.38,79.82
PROD-00693,Beauty,44.54,39.09,71.0,483.0,138.0,Afternoon,Monday,Summer,1,7.0,58,3388.94,58.43
PROD-00694,Beauty,113.11,114.56,73.0,477.0,1732.0,Evening,Wednesday,Autumn,1,9.21,51,8696.01,170.51
PROD-00695,Electronics,877.97,944.33,76.0,210.0,3688.0,Evening,Wednesday,Spring,1,10.74,38,65340.62,1719.49
PROD-00696,Fashion,140.31,137.09,76.0,363.0,2409.0,Morning,Saturday,Autumn,1,29.61,60,13659.6,227.66
PROD-00697,Books,15.37,14.44,17.0,251.0,2836.0,Morning,Sunday,Autumn,1,25.62,13,305.89,23.53
PROD-00698,Sports,323.21,279.32,68.0,247.0,1358.0,Morning,Friday,Summer,1,18.57,51,25373.52,497.52
PROD-00699,Electronics,1160.63,995.16,77.0,370.0,1630.0,Morning,Saturday,Summer,1,28.69,58,98243.3,1693.85
PROD-00700,Electronics,921.84,902.49,24.0,344.0,693.0,Morning,Monday,Winter,1,28.45,17,20916.29,1230.37
PROD-00701,Sports,369.2,411.66,50.0,455.0,454.0,Evening,Monday,Summer,1,13.64,36,17904.24,497.34
PROD-00702,Sports,394.07,363.81,91.0,386.0,232.0,Night,Saturday,Summer,1,27.35,59,31657.63,536.57
PROD-00703,Fashion,100.97,103.21,44.0,311.0,3140.0,Afternoon,Wednesday,Summer,1,7.22,33,5525.52,167.44
PROD-00704,Fashion,166.79,176.01,76.0,459.0,830.0,Night,Thursday,Summer,1,17.61,54,12416.22,229.93
PROD-00705,Electronics,673.93,585.14,55.0,52.0,2890.0,Evening,Friday,Summer,1,4.14,34,40621.84,1194.76
PROD-00706,Sports,394.99,353.88,67.0,381.0,4767.0,Night,Wednesday,Autumn,0,14.94,61,35226.28,577.48
PROD-00707,Electronics,293.81,278.94,64.0,196.0,3501.0,Evening,Friday,Winter,1,18.21,41,20988.72,511.92
PROD-00708,Sports,179.64,188.81,66.0,217.0,2898.0,Morning,Saturday,Autumn,1,2.8,42,14236.32,338.96
PROD-00709,Home & Kitchen,441.5,433.43,79.0,391.0,628.0,Evening,Tuesday,Spring,1,16.19,57,37105.86,650.98
PROD-00710,Home & Kitchen,163.5,174.99,90.0,137.0,2470.0,Evening,Friday,Summer,1,22.81,48,16029.12,333.94
PROD-00711,Books,48.33,53.66,33.0,441.0,4461.0,Evening,Tuesday,Autumn,1,21.49,20,1489.2,74.46
PROD-00712,Sports,168.54,181.61,93.0,250.0,1952.0,Night,Wednesday,Autumn,0,1.9,73,21106.49,289.13
PROD-00713,Books,58.9,67.6,64.0,175.0,4139.0,Morning,Saturday,Winter,1,3.34,36,4507.92,125.22
PROD-00714,Books,53.59,57.68,61.0,164.0,3556.0,Evening,Sunday,Summer,1,12.3,40,4242.8,106.07
PROD-00715,Beauty,52.18,57.7,36.0,211.0,1370.0,Night,Monday,Summer,1,29.49,29,2570.27,88.63
PROD-00716,Books,47.36,52.08,44.0,471.0,749.0,Morning,Friday,Autumn,0,30.44,29,1782.92,61.48
PROD-00717,Sports,151.32,161.77,66.0,52.0,134.0,Afternoon,Thursday,Spring,0,10.84,49,12471.97,254.53
PROD-00718,Home & Kitchen,314.99,343.51,39.0,254.0,1416.0,Night,Friday,Autumn,0,25.16,26,11573.12,445.12
PROD-00719,Fashion,171.45,193.81,32.0,417.0,1697.0,Morning,Saturday,Winter,1,20.21,24,5865.84,244.41
PROD-00720,Sports,336.1,333.6,82.0,236.0,3296.0,Morning,Monday,Autumn,0,34.42,63,36974.07,586.89
PROD-00721,Electronics,224.45,233.76,44.0,283.0,2884.0,Night,Saturday,Summer,1,3.31,26,9551.36,367.36
PROD-00722,Beauty,40.82,41.01,66.0,174.0,2421.0,Morning,Tuesday,Winter,1,19.18,53,3839.85,72.45
PROD-00723,Beauty,109.67,121.22,7.0,68.0,3628.0,Evening,Tuesday,Autumn,1,20.74,5,1013.95,202.79
PROD-00724,Electronics,763.52,747.8,12.0,320.0,3861.0,Night,Thursday,Autumn,0,10.77,9,10317.6,1146.4
PROD-00725,Books,32.26,35.35,85.0,460.0,3581.0,Afternoon,Monday,Winter,1,1.64,47,2582.18,54.94
PROD-00726,Electronics,255.21,278.13,18.0,260.0,4490.0,Afternoon,Friday,Spring,0,1.82,13,5332.86,410.22
PROD-00727,Books,24.16,27.5,80.0,216.0,1830.0,Afternoon,Thursday,Winter,1,15.88,52,2314.52,44.51
PROD-00728,Electronics,1065.1,984.87,90.0,65.0,4125.0,Afternoon,Thursday,Autumn,0,24.24,46,100998.06,2195.61
PROD-00729,Home & Kitchen,44.52,47.32,50.0,472.0,2132.0,Afternoon,Monday,Autumn,0,24.51,39,2391.09,61.31
PROD-00730,Sports,173.66,187.05,89.0,434.0,961.0,Evening,Saturday,Spring,1,6.33,51,14223.39,278.89
PROD-00731,Books,56.98,64.44,45.0,451.0,771.0,Night,Monday,Winter,1,30.03,41,3427.6,83.6
PROD-00732,Home & Kitchen,53.91,60.5,95.0,180.0,502.0,Night,Tuesday,Spring,0,13.2,60,5605.8,93.43
PROD-00733,Beauty,114.96,117.49,27.0,313.0,4780.0,Night,Wednesday,Winter,1,33.75,19,3638.88,191.52
PROD-00734,Books,19.17,19.62,45.0,216.0,888.0,Morning,Friday,Winter,1,4.14,35,1121.4,32.04
PROD-00735,Fashion,219.32,197.43,41.0,118.0,4184.0,Afternoon,Wednesday,Summer,1,29.28,29,11790.24,406.56
PROD-00736,Books,46.03,52.59,79.0,103.0,3928.0,Night,Saturday,Summer,1,31.79,52,5040.88,96.94
PROD-00737,Books,53.71,49.77,9.0,192.0,2224.0,Evening,Sunday,Spring,1,28.79,8,644.56,80.57
PROD-00738,Home & Kitchen,131.48,140.35,83.0,277.0,4573.0,Afternoon,Saturday,Summer,1,28.31,44,11476.08,260.82
PROD-00739,Books,34.22,37.26,7.0,61.0,4546.0,Afternoon,Monday,Spring,0,12.65,4,248.56,62.14
PROD-00740,Beauty,119.1,117.0,34.0,351.0,4630.0,Morning,Saturday,Winter,1,24.97,26,5096.52,196.02
PROD-00741,Books,18.51,16.91,61.0,229.0,2509.0,Afternoon,Tuesday,Autumn,0,20.28,38,1033.6,27.2
PROD-00742,Books,17.69,16.04,18.0,440.0,1526.0,Afternoon,Sunday,Spring,1,14.86,16,349.28,21.83
PROD-00743,Sports,35.19,38.96,51.0,140.0,266.0,Afternoon,Sunday,Winter,1,34.76,28,1697.92,60.64
PROD-00744,Fashion,240.46,241.23,99.0,26.0,4209.0,Evening,Monday,Spring,1,10.17,57,32453.52,569.36
PROD-00745,Books,44.05,38.63,83.0,156.0,4371.0,Afternoon,Monday,Autumn,0,14.46,58,4733.96,81.62
PROD-00746,Home & Kitchen,328.71,350.11,7.0,486.0,2704.0,Morning,Friday,Spring,0,31.6,6,2493.9,415.65
PROD-00747,Sports,304.0,281.21,61.0,161.0,401.0,Night,Tuesday,Spring,0,10.12,45,20449.35,454.43
PROD-00748,Fashion,142.27,158.34,61.0,352.0,4122.0,Afternoon,Sunday,Spring,1,5.34,48,12442.08,259.21
PROD-00749,Fashion,129.51,122.11,11.0,421.0,1526.0,Afternoon,Thursday,Summer,1,10.85,10,1661.5,166.15
PROD-00750,Electronics,649.53,591.13,66.0,142.0,2764.0,Evening,Friday,Autumn,1,26.58,46,57694.58,1254.23
PROD-00751,Beauty,99.66,87.25,54.0,321.0,3314.0,Evening,Sunday,Winter,1,30.09,44,7065.96,160.59
PROD-00752,Electronics,401.53,402.92,69.0,103.0,772.0,Evening,Tuesday,Winter,1,4.01,37,26712.52,721.96
PROD-00753,Electronics,1088.06,1071.98,33.0,181.0,360.0,Morning,Thursday,Autumn,0,21.76,21,32263.35,1536.35
PROD-00754,Beauty,123.65,132.97,29.0,148.0,442.0,Evening,Sunday,Autumn,1,19.86,18,3578.76,198.82
PROD-00755,Sports,156.09,154.43,74.0,336.0,4797.0,Morning,Monday,Summer,1,23.41,51,14664.54,287.54
PROD-00756,Home & Kitchen,301.95,287.8,73.0,437.0,4788.0,Night,Tuesday,Summer,1,23.49,51,27449.22,538.22
PROD-00757,Books,12.76,11.84,20.0,126.0,2162.0,Afternoon,Tuesday,Winter,1,33.58,14,277.48,19.82
PROD-00758,Home & Kitchen,487.0,454.59,25.0,146.0,2157.0,Afternoon,Wednesday,Autumn,0,12.13,22,16376.8,744.4
PROD-00759,Electronics,1102.89,1244.45,60.0,410.0,2063.0,Afternoon,Monday,Autumn,0,10.49,38,62001.18,1631.61
PROD-00760,Books,55.7,50.11,83.0,231.0,1785.0,Afternoon,Tuesday,Spring,0,20.34,69,5767.02,83.58
PROD-00761,Fashion,96.4,110.52,24.0,257.0,2741.0,Evening,Saturday,Summer,1,15.03,17,2749.75,161.75
PROD-00762,Sports,88.43,83.83,25.0,353.0,1813.0,Afternoon,Thursday,Autumn,0,16.58,20,2220.2,111.01
PROD-00763,Beauty,39.65,34.75,81.0,69.0,3099.0,Morning,Wednesday,Summer,1,2.42,40,3156.4,78.91
PROD-00764,Beauty,22.6,20.9,71.0,436.0,1925.0,Evening,Wednesday,Autumn,1,5.19,59,1942.28,32.92
PROD-00765,Home & Kitchen,86.45,75.0,90.0,183.0,3168.0,Afternoon,Sunday,Winter,1,32.74,66,10286.76,155.86
PROD-00766,Books,8.92,9.7,79.0,329.0,4727.0,Morning,Thursday,Spring,0,2.39,46,777.4,16.9
PROD-00767,Sports,396.18,397.68,95.0,216.0,1068.0,Night,Thursday,Winter,1,20.66,62,45594.8,735.4
PROD-00768,Home & Kitchen,64.81,61.64,22.0,376.0,360.0,Afternoon,Sunday,Winter,1,26.41,18,1535.76,85.32
PROD-00769,Electronics,332.54,348.71,30.0,306.0,2656.0,Evening,Monday,Summer,1,0.42,21,11097.66,528.46
PROD-00770,Home & Kitchen,418.81,435.22,27.0,87.0,639.0,Morning,Thursday,Winter,1,7.8,20,13674.2,683.71
PROD-00771,Sports,242.59,274.6,10.0,94.0,1195.0,Afternoon,Saturday,Spring,1,13.2,7,2886.73,412.39
PROD-00772,Beauty,118.42,134.8,79.0,438.0,3958.0,Afternoon,Thursday,Summer,1,17.74,61,12748.39,208.99
PROD-00773,Electronics,830.91,875.95,67.0,260.0,2118.0,Morning,Sunday,Spring,1,11.96,49,71782.06,1464.94
PROD-00774,Books,53.52,58.62,13.0,138.0,2769.0,Night,Sunday,Autumn,1,22.71,8,735.12,91.89
PROD-00775,Beauty,99.39,108.1,23.0,72.0,3891.0,Afternoon,Wednesday,Winter,1,7.92,17,3122.05,183.65
PROD-00776,Beauty,83.1,82.88,23.0,65.0,686.0,Evening,Saturday,Autumn,1,0.89,15,2011.5,134.1
PROD-00777,Home & Kitchen,364.99,387.38,43.0,460.0,2419.0,Evening,Tuesday,Autumn,1,0.05,39,20420.4,523.6
PROD-00778,Electronics,647.39,565.48,48.0,488.0,220.0,Afternoon,Tuesday,Spring,0,12.09,44,30931.12,702.98
PROD-00779,Fashion,99.59,107.3,32.0,197.0,2520.0,Evening,Sunday,Winter,1,12.66,18,3117.06,173.17
PROD-00780,Beauty,75.47,85.93,93.0,101.0,1159.0,Evening,Monday,Spring,1,33.2,57,9206.07,161.51
PROD-00781,Beauty,33.76,29.56,25.0,210.0,4560.0,Morning,Wednesday,Autumn,0,1.57,16,802.88,50.18
PROD-00782,Sports,323.71,356.36,58.0,69.0,1341.0,Evening,Friday,Autumn,1,18.55,42,25721.64,612.42
PROD-00783,Electronics,460.7,520.55,46.0,275.0,1040.0,Morning,Wednesday,Winter,1,20.22,39,28523.04,731.36
PROD-00784,Electronics,353.53,324.49,41.0,313.0,120.0,Afternoon,Saturday,Winter,1,24.47,36,16692.12,463.67
PROD-00785,Home & Kitchen,145.79,146.87,83.0,492.0,709.0,Afternoon,Tuesday,Autumn,0,22.36,69,12907.14,187.06
PROD-00786,Sports,340.78,384.52,97.0,160.0,1119.0,Afternoon,Thursday,Autumn,0,0.28,66,41258.58,625.13
PROD-00787,Electronics,530.2,603.41,5.0,99.0,1178.0,Morning,Monday,Summer,1,22.12,3,2652.78,884.26
PROD-00788,Books,42.73,37.96,49.0,67.0,3704.0,Evening,Tuesday,Autumn,1,11.28,26,2093.52,80.52
PROD-00789,Sports,346.15,330.47,16.0,189.0,4443.0,Afternoon,Tuesday,Autumn,0,27.05,14,7335.58,523.97
PROD-00790,Electronics,277.74,294.25,46.0,300.0,4284.0,Morning,Saturday,Autumn,1,6.59,28,14400.68,514.31
PROD-00791,Electronics,965.02,884.41,63.0,34.0,4783.0,Morning,Tuesday,Autumn,0,25.07,35,67316.9,1923.34
PROD-00792,Home & Kitchen,174.6,165.42,44.0,379.0,4496.0,Evening,Friday,Summer,1,21.89,28,7606.76,271.67
PROD-00793,Books,16.91,14.5,34.0,230.0,2304.0,Evening,Wednesday,Spring,1,22.83,30,788.4,26.28
PROD-00794,Books,42.89,38.43,34.0,396.0,1980.0,Evening,Thursday,Spring,1,6.16,32,1861.44,58.17
PROD-00795,Home & Kitchen,457.6,466.16,33.0,232.0,3263.0,Evening,Sunday,Summer,1,23.42,22,16956.28,770.74
PROD-00796,Fashion,87.85,91.89,35.0,78.0,1631.0,Night,Sunday,Summer,1,25.79,21,3293.43,156.83
PROD-00797,Beauty,89.64,93.64,40.0,11.0,3038.0,Night,Monday,Autumn,0,17.13,29,4766.15,164.35
PROD-00798,Home & Kitchen,166.22,180.1,70.0,278.0,4999.0,Night,Saturday,Winter,1,11.91,40,13541.2,338.53
PROD-00799,Fashion,147.49,143.74,14.0,270.0,1030.0,Night,Sunday,Autumn,1,5.83,13,2666.95,205.15
PROD-00800,Home & Kitchen,322.28,300.38,8.0,407.0,3858.0,Night,Friday,Winter,1,10.15,7,3057.67,436.81
PROD-00801,Electronics,810.34,692.57,54.0,438.0,4680.0,Afternoon,Tuesday,Autumn,0,26.73,48,50987.04,1062.23
PROD-00802,Fashion,163.42,149.03,69.0,81.0,2709.0,Evening,Friday,Winter,1,14.33,36,11290.32,313.62
PROD-00803,Sports,75.65,71.4,29.0,158.0,1812.0,Evening,Friday,Winter,1,24.59,23,2726.65,118.55
PROD-00804,Beauty,107.1,96.76,24.0,104.0,1311.0,Morning,Friday,Spring,0,25.9,22,3451.58,156.89
PROD-00805,Books,42.11,36.05,64.0,54.0,881.0,Evening,Thursday,Autumn,1,23.6,42,3036.6,72.3
PROD-00806,Books,42.54,38.17,41.0,2.0,1640.0,Evening,Thursday,Autumn,1,23.57,32,2345.28,73.29
PROD-00807,Sports,52.78,55.41,74.0,42.0,3745.0,Evening,Friday,Winter,1,21.38,37,4416.32,119.36
PROD-00808,Electronics,646.84,671.99,18.0,262.0,2601.0,Night,Thursday,Autumn,0,18.14,16,15051.04,940.69
PROD-00809,Home & Kitchen,222.25,251.3,16.0,76.0,1146.0,Evening,Saturday,Spring,1,6.92,12,4575.72,381.31
PROD-00810,Beauty,22.14,24.12,57.0,98.0,2733.0,Night,Friday,Spring,0,29.5,31,1256.12,40.52
PROD-00811,Electronics,422.37,430.95,42.0,59.0,4054.0,Night,Wednesday,Spring,0,33.75,26,21349.38,821.13
PROD-00812,Beauty,71.73,63.93,74.0,362.0,117.0,Night,Friday,Spring,0,16.33,50,4530.0,90.6
PROD-00813,Books,45.86,46.74,53.0,318.0,151.0,Afternoon,Saturday,Spring,1,32.66,39,2583.75,66.25
PROD-00814,Fashion,74.52,64.72,38.0,481.0,4799.0,Morning,Thursday,Winter,1,34.93,35,3553.55,101.53
PROD-00815,Books,50.64,49.59,20.0,56.0,3753.0,Afternoon,Saturday,Summer,1,17.02,11,1037.85,94.35
PROD-00816,Beauty,86.41,83.57,20.0,105.0,2899.0,Evening,Monday,Autumn,1,25.35,17,2448.68,144.04
PROD-00817,Electronics,960.42,939.62,76.0,228.0,4534.0,Night,Wednesday,Winter,1,22.53,40,74214.8,1855.37
PROD-00818,Electronics,672.56,628.13,26.0,324.0,2966.0,Night,Friday,Autumn,0,8.3,22,19891.3,904.15
PROD-00819,Sports,212.2,224.03,52.0,65.0,2627.0,Evening,Sunday,Summer,1,1.65,38,15810.66,416.07
PROD-00820,Beauty,96.76,106.66,82.0,106.0,1096.0,Evening,Friday,Summer,1,15.87,55,10051.25,182.75
PROD-00821,Electronics,1127.97,1218.83,90.0,211.0,4062.0,Night,Friday,Winter,1,27.55,64,142307.84,2223.56
PROD-00822,Sports,209.43,217.46,30.0,9.0,3836.0,Evening,Wednesday,Autumn,1,11.38,21,8879.01,422.81
PROD-00823,Electronics,728.66,737.04,15.0,198.0,1513.0,Morning,Friday,Winter,1,27.46,12,12414.84,1034.57
PROD-00824,Sports,250.75,215.47,78.0,379.0,3699.0,Evening,Wednesday,Spring,1,22.92,61,25260.71,414.11
PROD-00825,Sports,301.57,321.74,70.0,263.0,3649.0,Afternoon,Monday,Spring,0,24.34,37,20544.25,555.25
PROD-00826,Electronics,271.85,275.52,36.0,217.0,521.0,Evening,Tuesday,Spring,1,10.0,26,10662.08,410.08
PROD-00827,Books,33.36,31.07,61.0,244.0,844.0,Evening,Friday,Autumn,1,16.45,40,2148.0,53.7
PROD-00828,Beauty,77.42,73.42,22.0,473.0,2995.0,Afternoon,Sunday,Autumn,1,6.36,20,2038.4,101.92
PROD-00829,Beauty,139.04,157.21,71.0,260.0,3136.0,Afternoon,Thursday,Summer,1,8.63,45,12618.45,280.41
PROD-00830,Electronics,693.51,719.38,74.0,267.0,3308.0,Morning,Sunday,Summer,1,3.14,50,63571.5,1271.43
PROD-00831,Fashion,127.71,126.79,33.0,465.0,1897.0,Afternoon,Saturday,Autumn,1,4.44,32,5053.76,157.93
PROD-00832,Fashion,241.31,250.06,49.0,79.0,4186.0,Night,Thursday,Winter,1,7.37,24,11779.68,490.82
PROD-00833,Home & Kitchen,241.77,235.51,36.0,48.0,2255.0,Evening,Saturday,Winter,1,20.31,27,12280.68,454.84
PROD-00834,Electronics,380.88,377.48,7.0,225.0,1070.0,Night,Wednesday,Summer,1,15.44,5,2730.1,546.02
PROD-00835,Beauty,40.37,37.83,17.0,159.0,619.0,Night,Thursday,Autumn,0,9.34,13,690.17,53.09
PROD-00836,Books,10.24,10.05,96.0,102.0,4394.0,Night,Saturday,Spring,1,30.14,53,1214.23,22.91
PROD-00837,Books,5.03,5.31,48.0,60.0,3550.0,Morning,Friday,Winter,1,18.38,26,272.22,10.47
PROD-00838,Fashion,119.35,102.88,19.0,439.0,2334.0,Afternoon,Thursday,Spring,0,32.31,17,2332.4,137.2
PROD-00839,Electronics,969.24,1055.03,9.0,307.0,1086.0,Morning,Thursday,Summer,1,22.22,7,10317.86,1473.98
PROD-00840,Beauty,112.69,105.35,38.0,345.0,527.0,Morning,Sunday,Autumn,1,0.55,35,5213.6,148.96
PROD-00841,Fashion,27.39,28.89,98.0,59.0,806.0,Morning,Monday,Winter,1,31.97,49,2793.98,57.02
PROD-00842,Sports,238.74,248.97,41.0,171.0,572.0,Afternoon,Monday,Spring,0,30.01,27,9826.65,363.95
PROD-00843,Beauty,31.6,33.05,99.0,310.0,2670.0,Morning,Thursday,Autumn,0,22.23,56,3001.04,53.59
PROD-00844,Electronics,1141.08,1178.09,51.0,264.0,1029.0,Night,Monday,Spring,0,18.72,39,64346.88,1649.92
PROD-00845,Electronics,367.36,417.96,77.0,347.0,682.0,Evening,Wednesday,Spring,1,15.85,45,28098.9,624.42
PROD-00846,Electronics,826.64,828.71,79.0,335.0,1449.0,Evening,Thursday,Summer,1,16.88,52,70106.92,1348.21
PROD-00847,Electronics,526.24,562.91,7.0,207.0,3512.0,Evening,Wednesday,Autumn,1,26.92,6,5281.5,880.25
PROD-00848,Electronics,841.56,893.43,5.0,391.0,2507.0,Night,Tuesday,Summer,1,17.96,5,5531.85,1106.37
PROD-00849,Books,27.67,25.48,92.0,130.0,810.0,Morning,Tuesday,Winter,1,6.16,68,3425.16,50.37
PROD-00850,Sports,309.87,289.72,93.0,40.0,3756.0,Afternoon,Friday,Autumn,0,2.04,44,27650.48,628.42
PROD-00851,Beauty,42.3,41.33,17.0,456.0,2473.0,Afternoon,Sunday,Summer,1,4.42,14,771.4,55.1
PROD-00852,Books,54.82,51.16,66.0,12.0,974.0,Evening,Saturday,Summer,1,8.8,37,3738.85,101.05
PROD-00853,Beauty,80.03,76.83,92.0,142.0,3471.0,Evening,Thursday,Summer,1,12.87,52,8380.32,161.16
PROD-00854,Fashion,193.9,187.56,95.0,58.0,4963.0,Night,Monday,Spring,0,31.23,53,21556.16,406.72
PROD-00855,Fashion,215.44,222.15,33.0,116.0,2724.0,Evening,Tuesday,Autumn,1,8.37,26,9955.66,382.91
PROD-00856,Beauty,149.84,137.24,82.0,198.0,849.0,Morning,Thursday,Winter,1,11.19,61,15038.33,246.53
PROD-00857,Fashion,71.51,78.04,66.0,65.0,1582.0,Evening,Tuesday,Summer,1,7.81,34,5097.62,149.93
PROD-00858,Electronics,486.89,477.77,93.0,233.0,3016.0,Night,Friday,Summer,1,19.1,60,57357.0,955.95
PROD-00859,Books,18.77,19.94,18.0,463.0,4996.0,Evening,Wednesday,Winter,1,21.6,16,440.48,27.53
PROD-00860,Books,19.46,17.01,62.0,69.0,4648.0,Evening,Saturday,Autumn,1,18.62,29,1191.32,41.08
PROD-00861,Beauty,91.54,90.72,7.0,463.0,4669.0,Morning,Tuesday,Summer,1,33.31,6,755.76,125.96
PROD-00862,Beauty,149.09,127.99,38.0,206.0,4170.0,Morning,Thursday,Spring,0,34.84,25,5764.75,230.59
PROD-00863,Electronics,1190.28,1253.09,6.0,296.0,2895.0,Morning,Saturday,Winter,1,29.31,4,7346.72,1836.68
PROD-00864,Books,33.97,32.38,47.0,221.0,3257.0,Morning,Tuesday,Autumn,0,28.19,41,2077.06,50.66
PROD-00865,Beauty,99.46,112.87,82.0,159.0,3683.0,Afternoon,Saturday,Autumn,1,12.81,36,7696.44,213.79
PROD-00866,Books,52.3,49.54,67.0,55.0,3591.0,Night,Friday,Summer,1,20.29,44,4568.08,103.82
PROD-00867,Books,56.31,57.39,35.0,297.0,3211.0,Afternoon,Friday,Spring,0,12.3,22,1875.94,85.27
PROD-00868,Beauty,38.54,35.74,45.0,458.0,714.0,Evening,Thursday,Summer,1,27.45,38,1872.26,49.27
PROD-00869,Home & Kitchen,278.41,288.45,39.0,260.0,4404.0,Night,Sunday,Winter,1,6.01,27,13396.32,496.16
PROD-00870,Electronics,1032.84,1022.63,74.0,299.0,97.0,Night,Saturday,Summer,1,7.58,63,99302.49,1576.23
PROD-00871,Home & Kitchen,172.5,165.81,30.0,322.0,2158.0,Evening,Tuesday,Autumn,1,1.35,25,6502.25,260.09
PROD-00872,Fashion,121.16,110.39,13.0,194.0,2199.0,Night,Thursday,Winter,1,21.31,10,1811.1,181.11
PROD-00873,Electronics,1185.62,1047.44,53.0,61.0,4980.0,Afternoon,Sunday,Spring,1,24.1,30,70847.1,2361.57
PROD-00874,Electronics,1185.05,1049.91,83.0,253.0,493.0,Afternoon,Tuesday,Spring,0,0.12,55,94618.15,1720.33
PROD-00875,Books,54.84,63.05,50.0,434.0,2405.0,Afternoon,Thursday,Spring,0,17.88,39,3289.26,84.34
PROD-00876,Sports,324.42,315.88,24.0,157.0,1820.0,Night,Saturday,Winter,1,13.19,17,8806.34,518.02
PROD-00877,Sports,125.92,107.11,9.0,435.0,533.0,Afternoon,Tuesday,Autumn,0,27.73,7,890.68,127.24
PROD-00878,Books,22.65,25.72,94.0,427.0,1157.0,Night,Thursday,Winter,1,1.36,81,2862.54,35.34
PROD-00879,Sports,230.23,197.08,77.0,123.0,2139.0,Morning,Thursday,Winter,1,1.7,49,19190.85,391.65
PROD-00880,Sports,235.29,229.54,19.0,287.0,4585.0,Morning,Tuesday,Summer,1,21.71,11,4140.07,376.37
PROD-00881,Electronics,705.5,751.53,12.0,374.0,1971.0,Evening,Tuesday,Spring,1,20.71,11,10807.61,982.51
PROD-00882,Beauty,99.13,111.46,17.0,247.0,4406.0,Night,Thursday,Summer,1,29.09,12,2069.4,172.45
PROD-00883,Home & Kitchen,221.91,236.08,40.0,349.0,3682.0,Evening,Tuesday,Autumn,1,20.73,31,11515.88,371.48
PROD-00884,Electronics,949.17,938.82,82.0,455.0,4103.0,Afternoon,Sunday,Summer,1,33.23,50,77949.0,1558.98
PROD-00885,Books,23.35,26.67,20.0,314.0,4276.0,Morning,Thursday,Spring,0,11.0,14,503.3,35.95
PROD-00886,Books,23.19,19.98,82.0,419.0,3584.0,Afternoon,Friday,Winter,1,13.93,62,2302.68,37.14
PROD-00887,Electronics,327.23,375.02,5.0,400.0,3680.0,Afternoon,Wednesday,Summer,1,34.22,3,1537.2,512.4
PROD-00888,Fashion,63.4,70.05,75.0,406.0,812.0,Afternoon,Wednesday,Autumn,0,3.76,63,5570.46,88.42
PROD-00889,Electronics,1050.52,1185.7,31.0,426.0,3599.0,Night,Thursday,Winter,1,27.86,20,33232.6,1661.63
PROD-00890,Fashion,122.64,113.62,96.0,113.0,289.0,Night,Friday,Autumn,0,0.4,62,11816.58,190.59
PROD-00891,Electronics,427.87,381.97,50.0,10.0,3700.0,Night,Wednesday,Autumn,0,17.03,28,20555.92,734.14
PROD-00892,Books,46.76,49.05,30.0,77.0,3286.0,Morning,Tuesday,Spring,0,5.37,19,1518.86,79.94
PROD-00893,Sports,232.74,233.85,28.0,125.0,3796.0,Morning,Tuesday,Autumn,0,20.96,17,6876.16,404.48
PROD-00894,Beauty,12.96,13.05,83.0,345.0,3229.0,Afternoon,Thursday,Winter,1,27.94,63,1409.31,22.37
PROD-00895,Books,22.4,25.25,43.0,255.0,1875.0,Evening,Friday,Winter,1,1.16,31,1149.17,37.07
